Date,Close
2017-10-25,162.18
2017-10-26,162.46
2017-10-27,162.38
2017-10-30,160.23
2017-10-31,161.08
2017-11-01,162.69
2017-11-02,164.95
2017-11-03,166.44
2017-11-06,165.05
2017-11-07,166.28
2017-11-08,169.05
2017-11-09,169.11
2017-11-10,171.36
2017-11-13,171.46
2017-11-14,171.44
2017-11-15,169
2017-11-16,170.98
2017-11-17,170.98
2017-11-20,172.28
2017-11-21,173.42
2017-11-22,172.48
2017-11-24,171.62
2017-11-27,172.61
2017-11-28,173.65
2017-11-29,177.53
2017-11-30,184.43
2017-12-01,185.13
2017-12-04,189.56
2017-12-05,187.82
2017-12-06,187.22
2017-12-07,186.2
2017-12-08,188.07
2017-12-11,188.86
2017-12-12,188.3
2017-12-13,188.28
2017-12-14,186.53
2017-12-15,192.73
2017-12-18,192.31
2017-12-19,188.33
2017-12-20,187.51
2017-12-21,186.8
2017-12-22,186.63
2017-12-26,186.55
2017-12-27,186.3
2017-12-28,186.62
2017-12-29,186.12
2018-01-02,188.32
2018-01-03,190.58
2018-01-04,189.1
2018-01-05,187.75
2018-01-08,188.48
2018-01-09,186.29
2018-01-10,185.42
2018-01-11,189.38
2018-01-12,191.84
2018-01-16,191.53
2018-01-17,192.29
2018-01-18,191.51
2018-01-19,192.29
2018-01-22,194.38
2018-01-23,193.42
2018-01-24,194.24
2018-01-25,197.95
2018-01-26,198.91
2018-01-29,198.32
2018-01-30,197.91
2018-01-31,194.87
2018-02-01,193.47
2018-02-02,190.99
2018-02-05,182.77
2018-02-06,185.01
2018-02-07,183.19
2018-02-08,178.61
2018-02-09,180.72
2018-02-12,181.06
2018-02-13,184.15
2018-02-14,187.35
2018-02-15,191.48
2018-02-16,191.56
2018-02-20,188.12
2018-02-21,185.75
2018-02-22,186.59
2018-02-23,189.81
2018-02-26,192.81
2018-02-27,190.1
2018-02-28,190.9
2018-03-01,189.03
2018-03-02,189.33
2018-03-05,191.48
2018-03-06,191.46
2018-03-07,187.36
2018-03-08,185.69
2018-03-09,188.58
2018-03-12,189.37
2018-03-13,187.46
2018-03-14,184.63
2018-03-15,185.51
2018-03-16,185.87
2018-03-19,184.15
2018-03-20,187.35
2018-03-21,186.07
2018-03-22,182.64
2018-03-23,180.84
2018-03-26,187.22
2018-03-27,183.15
2018-03-28,183.61
2018-03-29,188.43
2018-04-02,182.75
2018-04-03,182.61
2018-04-04,185.52
2018-04-05,186.25
2018-04-06,183.96
2018-04-09,184.41
2018-04-10,183.55
2018-04-11,184.65
2018-04-12,188.82
2018-04-13,188.91
2018-04-16,194.58
2018-04-17,196
2018-04-18,196.51
2018-04-19,195.07
2018-04-20,193.56
2018-04-23,193.35
2018-04-24,192.51
2018-04-25,193.97
2018-04-26,195.26
2018-04-27,196.58
2018-04-30,197.16
2018-05-01,196.55
2018-05-02,194
2018-05-03,193.01
2018-05-04,195.19
2018-05-07,193.06
2018-05-08,194.48
2018-05-09,196.04
2018-05-10,195.45
2018-05-11,195.76
2018-05-14,195.88
2018-05-15,195.48
2018-05-16,198.71
2018-05-17,199.6
2018-05-18,199.6
2018-05-21,199.62
2018-05-22,198.97
2018-05-23,198.14
2018-05-24,198.89
2018-05-25,198.36
2018-05-29,196.74
2018-05-30,199.64
2018-05-31,198.24
2018-06-01,197.13
2018-06-04,198.62
2018-06-05,197.84
2018-06-06,197.66
2018-06-07,202.57
2018-06-08,203.76
2018-06-11,204.5
2018-06-12,204.88
2018-06-13,204.11
2018-06-14,205.12
2018-06-15,207.32
2018-06-18,206.21
2018-06-19,207.53
2018-06-20,207.98
2018-06-21,209.96
2018-06-22,211.1
2018-06-25,211.75
2018-06-26,210.09
2018-06-27,210.03
2018-06-28,208.71
2018-06-29,208.98
2018-07-02,207.99
2018-07-03,207.12
2018-07-05,209.14
2018-07-06,209.62
2018-07-09,210.94
2018-07-10,211.7
2018-07-11,210.95
2018-07-12,214.02
2018-07-13,216.54
2018-07-16,214.85
2018-07-17,215
2018-07-18,214.97
2018-07-19,217.54
2018-07-20,218.69
2018-07-23,218.84
2018-07-24,218.58
2018-07-25,220.7
2018-07-26,221.72
2018-07-27,219.65
2018-07-30,219.11
2018-07-31,218.71
2018-08-01,217.13
2018-08-02,221.12
2018-08-03,222.03
2018-08-06,222.72
2018-08-07,223.86
2018-08-08,224.58
2018-08-09,218.24
2018-08-10,220.31
2018-08-13,219.56
2018-08-14,222
2018-08-15,221.67
2018-08-16,223.19
2018-08-17,225.68
2018-08-20,227.35
2018-08-21,228.54
2018-08-22,229.21
2018-08-23,229.51
2018-08-24,231.28
2018-08-27,230.03
2018-08-28,230.26
2018-08-29,230.19
2018-08-30,230.83
2018-08-31,233.13
2018-09-04,234.68
2018-09-05,235.61
2018-09-06,236.68
2018-09-07,241.46
2018-09-10,243.18
2018-09-11,244.21
2018-09-12,242.44
2018-09-13,241.27
2018-09-14,235.38
2018-09-17,232
2018-09-18,234.35
2018-09-19,233.85
2018-09-20,233.92
2018-09-21,234.76
2018-09-24,233.34
2018-09-25,232.93
2018-09-26,233.81
2018-09-27,234
2018-09-28,234.88
2018-10-01,234.65
2018-10-02,236.35
2018-10-03,233.2
2018-10-04,231.68
2018-10-05,218.82
2018-10-08,223.93
2018-10-09,224.17
2018-10-10,221.05
2018-10-11,221.82
2018-10-12,226.95
2018-10-15,224.51
2018-10-16,227.68
2018-10-17,228.49
2018-10-18,228.58
2018-10-19,229.67
2018-10-22,229.06
2018-10-23,228.75
2018-10-24,223.76
2018-10-25,226.4
2018-10-26,218.19
2018-10-29,222.42
2018-10-30,227.92
2018-10-31,228.63
2018-11-01,229.6
2018-11-02,230.16
2018-11-05,234.45
2018-11-06,236.71
2018-11-07,240.37
2018-11-08,238.7
2018-11-09,237.74
2018-11-12,234.48
2018-11-13,234.14
2018-11-14,233.31
2018-11-15,229.94
2018-11-16,231.02
2018-11-19,228.74
2018-11-20,219.31
2018-11-21,218.57
2018-11-23,220.06
2018-11-26,219.45
2018-11-27,223.01
2018-11-28,230.34
2018-11-29,231
2018-11-30,231.28
2018-12-03,232.08
2018-12-04,226.35
2018-12-06,233.2
2018-12-07,224.86
2018-12-10,222.66
2018-12-11,226.5
2018-12-12,227.8
2018-12-13,226.51
2018-12-14,207.06
2018-12-17,202.23
2018-12-18,202.99
2018-12-19,201.41
2018-12-20,197.13
2018-12-21,194.52
2018-12-24,189.99
2018-12-26,198.63
2018-12-27,201.08
2018-12-28,202.04
2018-12-31,203.71
2019-01-02,204.76
2019-01-03,200.42
2019-01-04,206.24
2019-01-07,207
2019-01-08,208.55
2019-01-09,209.9
2019-01-10,210.64
2019-01-11,210.51
2019-01-14,209
2019-01-15,211.03
2019-01-16,210.18
2019-01-17,211.46
2019-01-18,213.59
2019-01-22,212.4
2019-01-23,212.09
2019-01-24,210.31
2019-01-25,209.07
2019-01-28,210.77
2019-01-29,210.31
2019-01-30,211.35
2019-01-31,214.63
2019-02-01,210.27
2019-02-04,211.18
2019-02-05,211.61
2019-02-06,211.6
2019-02-07,209.05
2019-02-08,207.75
2019-02-11,208.72
2019-02-12,211.9
2019-02-13,212.8
2019-02-14,213.84
2019-02-15,216.47
2019-02-19,218.12
2019-02-20,217.11
2019-02-21,215.23
2019-02-22,216.29
2019-02-25,217.05
2019-02-26,217.61
2019-02-27,218.05
2019-02-28,218.74
2019-03-01,219.44
2019-03-04,218.41
2019-03-05,219.82
2019-03-06,219.23
2019-03-07,216.79
2019-03-08,227.82
2019-03-11,229.69
2019-03-12,232.96
2019-03-13,236.38
2019-03-14,233.84
2019-03-15,233.6
2019-03-18,236.59
2019-03-19,237.05
2019-03-20,236.98
2019-03-21,239.54
2019-03-22,237.56
2019-03-25,236.97
2019-03-26,239.07
2019-03-27,239.41
2019-03-28,241.22
2019-03-29,242.14
2019-04-01,244.19
2019-04-02,240.5
2019-04-03,242.48
2019-04-04,244.4
2019-04-05,245.87
2019-04-08,246.52
2019-04-09,244.91
2019-04-10,245.61
2019-04-11,241.24
2019-04-12,241.95
2019-04-15,246.33
2019-04-16,245.34
2019-04-17,245.56
2019-04-18,245.81
2019-04-22,243.42
